5.538412176869	5.538412176869
3.974400770562	3.974400770562
8.208345962492	8.208345962492
4.304543474129	4.304543474129
5.641806774742	5.641806774742
4.813188618154	4.813188618154
8.938942431101	8.938942431101
4.237430342994	4.237430342994
3.631757163201	3.631757163201
5.348224790133	5.348224790133
5.886566486005	5.886566486005
7.145397489662	7.145397489662
5.270337595478	5.270337595478
8.649099935504	8.649099935504
6.810468681028	6.810468681028
11.701271355821	11.701271355821
4.392672076314	4.392672076314
3.164513591583	3.164513591583
2.500209971912	2.500209971912
4.181432147199	4.181432147199
6.537375900742	6.537375900742
4.884082584561	4.884082584561
3.263868868556	3.263868868556
5.774749486975	5.774749486975
4.591795688556	4.591795688556
5.889667931227	5.889667931227
7.694728831154	7.694728831154
8.473522231606	8.473522231606
3.966806196710	3.966806196710
5.842747628446	5.842747628446
6.656370976966	6.656370976966
6.050398412415	6.050398412415
6.361782703597	6.361782703597
8.388776549223	8.388776549223
6.217261819408	6.217261819408
6.362039830343	6.362039830343
4.069242924390	4.069242924390
7.392916427352	7.392916427352
7.968721025933	7.968721025933
3.796965256542	3.796965256542
3.753837439012	3.753837439012
2.960671571193	2.960671571193
6.869681440655	6.869681440655
6.219218412052	6.219218412052
3.049719573035	3.049719573035
8.607656675619	8.607656675619
5.194192579593	5.194192579593
3.295706799807	3.295706799807
7.079619654913	7.079619654913
4.327150786051	4.327150786051
9.416098087086	9.416098087086
3.104216358469	3.104216358469
6.285653182820	6.285653182820
6.205826425898	6.205826425898
5.030331116811	5.030331116811
4.796689080638	4.796689080638
3.946954058571	3.946954058571
6.675750873487	6.675750873487
4.328490285600	4.328490285600
2.559945772441	2.559945772441
5.696545699622	5.696545699622
6.335491501469	6.335491501469
7.587860623558	7.587860623558
3.559988067117	3.559988067117
6.161011552066	6.161011552066
5.543105566614	5.543105566614
5.691498758900	5.691498758900
8.332977517172	8.332977517172
3.826597648576	3.826597648576
6.439911730590	6.439911730590
5.938549464983	5.938549464983
9.857328562544	9.857328562544
3.441838016551	3.441838016551
5.370001756443	5.370001756443
3.540871987959	3.540871987959
7.833442662860	7.833442662860
8.071492830101	8.071492830101
4.264008155683	4.264008155683
7.157869327902	7.157869327902
9.334768556169	9.334768556169
6.358461747999	6.358461747999
8.813512174904	8.813512174904
6.695342600423	6.695342600423
6.326993538329	6.326993538329
3.068310036886	3.068310036886
6.147149865865	6.147149865865
5.556337234036	5.556337234036
5.478791548613	5.478791548613
7.739748593526	7.739748593526
4.432246707507	4.432246707507
5.466864044311	5.466864044311
4.515399579211	4.515399579211
5.147709046543	5.147709046543
3.350941967900	3.350941967900
7.377523804032	7.377523804032
5.071592062699	5.071592062699
5.872394032814	5.872394032814
7.358005031025	7.358005031025
3.058904365603	3.058904365603
4.163031193650	4.163031193650
